Baudrate: 115200
Update Rate: 0
File Name: default_logger
Data Port: /dev/ttyAMA0
Timeout: 5

08_04_2016::12_31_09_889,0,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
08_04_2016::12_31_09_898,$GPGGA,121139.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
08_04_2016::12_31_09_986,$GPGGA,121140.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
08_04_2016::12_31_09_997,$GPGGA,121140.049,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
08_04_2016::12_31_10_086,$GPGGA,121140.099,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
08_04_2016::12_31_10_097,$GPGGA,121140.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
08_04_2016::12_31_10_186,$GPGGA,121140.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
08_04_2016::12_31_10_197,$GPGGA,121140.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
08_04_2016::12_31_10_286,$GPGGA,121140.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
08_04_2016::12_31_10_296,$GPGGA,121140.350,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
08_04_2016::12_31_10_385,$GPGGA,121140.400,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
08_04_2016::12_31_10_396,$GPGGA,121140.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
08_04_2016::12_31_10_485,$GPGGA,121140.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
08_04_2016::12_31_10_496,$GPGGA,121140.549,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
08_04_2016::12_31_10_585,$GPGGA,121140.599,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
08_04_2016::12_31_10_596,$GPGGA,121140.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
08_04_2016::12_31_10_685,$GPGGA,121140.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
08_04_2016::12_31_10_696,$GPGGA,121140.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
08_04_2016::12_31_10_785,$GPGGA,121140.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
08_04_2016::12_31_10_796,$GPGGA,121140.850,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
08_04_2016::12_31_10_886,$GPGGA,121140.900,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
08_04_2016::12_31_10_897,$GPGGA,121140.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
08_04_2016::12_31_10_985,$GPGGA,121141.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
08_04_2016::12_31_10_996,$GPGGA,121141.049,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
08_04_2016::12_31_11_086,$GPGGA,121141.099,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
08_04_2016::12_31_11_096,$GPGGA,121141.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
08_04_2016::12_31_11_185,$GPGGA,121141.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
08_04_2016::12_31_11_196,$GPGGA,121141.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
08_04_2016::12_31_11_286,$GPGGA,121141.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
08_04_2016::12_31_11_296,$GPGGA,121141.350,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
08_04_2016::12_31_11_386,$GPGGA,121141.400,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
08_04_2016::12_31_11_396,$GPGGA,121141.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
08_04_2016::12_31_11_485,$GPGGA,121141.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
08_04_2016::12_31_11_496,$GPGGA,121141.549,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
08_04_2016::12_31_11_586,$GPGGA,121141.599,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
08_04_2016::12_31_11_596,$GPGGA,121141.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
08_04_2016::12_31_11_685,$GPGGA,121141.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
08_04_2016::12_31_11_696,$GPGGA,121141.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
08_04_2016::12_31_11_785,$GPGGA,121141.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
08_04_2016::12_31_11_796,$GPGGA,121141.850,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
08_04_2016::12_31_11_886,$GPGGA,121141.900,0000.0000,N,000
