Baudrate: 115200
Update Rate: 0
File Name: default_logger
Data Port: /dev/ttyAMA0
Timeout: 5

07_19_2016::16_01_41_501,$GPGGA,133326.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
07_19_2016::16_01_41_550,$GPGGA,133326.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_41_561,$GPGGA,133326.550,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
07_19_2016::16_01_41_650,$GPGGA,133326.600,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
07_19_2016::16_01_41_661,$GPGGA,133326.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
07_19_2016::16_01_41_750,$GPGGA,133326.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
07_19_2016::16_01_41_761,$GPGGA,133326.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
07_19_2016::16_01_41_850,$GPGGA,133326.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
07_19_2016::16_01_41_861,$GPGGA,133326.849,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_41_951,$GPGGA,133326.899,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
07_19_2016::16_01_41_962,$GPGGA,133326.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
07_19_2016::16_01_42_050,$GPGGA,133327.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
07_19_2016::16_01_42_060,$GPGGA,133327.050,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
07_19_2016::16_01_42_150,$GPGGA,133327.100,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
07_19_2016::16_01_42_161,$GPGGA,133327.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_42_250,$GPGGA,133327.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
07_19_2016::16_01_42_261,$GPGGA,133327.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
07_19_2016::16_01_42_350,$GPGGA,133327.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
07_19_2016::16_01_42_361,$GPGGA,133327.349,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
07_19_2016::16_01_42_450,$GPGGA,133327.399,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
07_19_2016::16_01_42_460,$GPGGA,133327.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
07_19_2016::16_01_42_550,$GPGGA,133327.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
07_19_2016::16_01_42_561,$GPGGA,133327.550,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
07_19_2016::16_01_42_650,$GPGGA,133327.600,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
07_19_2016::16_01_42_660,$GPGGA,133327.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
07_19_2016::16_01_42_749,$GPGGA,133327.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
07_19_2016::16_01_42_760,$GPGGA,133327.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
07_19_2016::16_01_42_850,$GPGGA,133327.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
07_19_2016::16_01_42_861,$GPGGA,133327.849,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
07_19_2016::16_01_42_951,$GPGGA,133327.899,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
07_19_2016::16_01_42_961,$GPGGA,133327.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
07_19_2016::16_01_43_050,$GPGGA,133328.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
07_19_2016::16_01_43_061,$GPGGA,133328.050,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
07_19_2016::16_01_43_149,$GPGGA,133328.100,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
07_19_2016::16_01_43_160,$GPGGA,133328.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
07_19_2016::16_01_43_249,$GPGGA,133328.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
07_19_2016::16_01_43_260,$GPGGA,133328.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
07_19_2016::16_01_43_349,$GPGGA,133328.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
07_19_2016::16_01_43_360,$GPGGA,133328.349,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
07_19_2016::16_01_43_449,$GPGGA,133328.399,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
07_19_2016::16_01_43_460,$GPGGA,133328.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
07_19_2016::16_01_43_549,$GPGGA,133328.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
07_19_2016::16_01_43_560,$GPGGA,133328.550,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
07_19_2016::16_01_43_649,$GPGGA,133328.600,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
07_19_2016::16_01_43_660,$GPGGA,133328.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
07_19_2016::16_01_43_749,$GPGGA,133328.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
07_19_2016::16_01_43_760,$GPGGA,133328.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
07_19_2016::16_01_43_849,$GPGGA,133328.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
07_19_2016::16_01_43_860,$GPGGA,133328.849,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
07_19_2016::16_01_43_950,$GPGGA,133328.899,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
07_19_2016::16_01_43_961,$GPGGA,133328.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
07_19_2016::16_01_44_050,$GPGGA,133329.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
07_19_2016::16_01_44_061,$GPGGA,133329.050,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
07_19_2016::16_01_44_150,$GPGGA,133329.100,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
07_19_2016::16_01_44_160,$GPGGA,133329.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*60
07_19_2016::16_01_44_250,$GPGGA,133329.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
07_19_2016::16_01_44_261,$GPGGA,133329.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
07_19_2016::16_01_44_350,$GPGGA,133329.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
07_19_2016::16_01_44_360,$GPGGA,133329.349,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6A
07_19_2016::16_01_44_450,$GPGGA,133329.399,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
07_19_2016::16_01_44_461,$GPGGA,133329.450,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*65
07_19_2016::16_01_44_550,$GPGGA,133329.500,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
07_19_2016::16_01_44_561,$GPGGA,133329.550,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*64
07_19_2016::16_01_44_650,$GPGGA,133329.600,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
07_19_2016::16_01_44_661,$GPGGA,133329.650,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
07_19_2016::16_01_44_750,$GPGGA,133329.700,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
07_19_2016::16_01_44_761,$GPGGA,133329.749,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_44_850,$GPGGA,133329.799,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
07_19_2016::16_01_44_861,$GPGGA,133329.849,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*61
07_19_2016::16_01_44_950,$GPGGA,133329.899,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
07_19_2016::16_01_44_961,$GPGGA,133329.950,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
07_19_2016::16_01_45_050,$GPGGA,133330.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
07_19_2016::16_01_45_060,$GPGGA,133330.050,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*69
07_19_2016::16_01_45_150,$GPGGA,133330.100,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
07_19_2016::16_01_45_161,$GPGGA,133330.150,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
07_19_2016::16_01_45_250,$GPGGA,133330.200,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_45_261,$GPGGA,133330.249,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*63
07_19_2016::16_01_45_350,$GPGGA,133330.299,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
07_19_2016::16_01_45_361,$GPGGA,133330.349,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*62
07_19_2016::16_01_45_450,$GPGGA,133330.399,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6F
